,Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
279,2020-11-30,17338.0,535.0,1617.0,28893.0,6597.0,5424.0,20516.0,36534.0,949.0,5210.0,3750.0,10567.0,9775.0,934.0,1003.0,17827.0,1848.0,6233.0,5093.0,6906.0,15795.0,927.0,48784.0,22634.0,3356.0,44735.0,323780.0,320.0,0.0255644663060098,0.0004718323461715,9.0,0.033137194177764,0.0005574481263549,57.0,0.0292754462830865,0.0010319730600716,265.0,0.0279165623970387,0.0002560443372171,84.0,0.0228957561117821,0.0002915330473532,56.0,0.0278488031791996,0.0002875245165994,102.0,0.0643711917267518,0.0003200361452587,202.0,0.0737689525874863,0.0004078756342768,22.0,0.0234883548251367,0.000544514021236,112.0,0.0262628604842246,0.0005645758875687,12.0,0.0510766967678666,0.0001634454296571,176.0,0.0258010484499105,0.0004297326135312,119.0,0.054926839136005,0.0006686745633948,13.0,0.0216088656502325,0.0003007657959882,19.0,0.0265056420284876,0.0005021008958537,580.0,0.035113463345263,0.0011424136837523,103.0,0.0225390591650303,0.0012562354404751,267.0,0.022815288769153,0.0009773274669282,89.0,0.0319982408192755,0.0005591681588288,154.0,0.0249790213837205,0.0005570184322463,128.0,0.0447016072201798,0.0003622542402141,19.0,0.0254439656355501,0.0005215052287761,353.0,0.061045242102497,0.0004417220904842,163.0,0.065805119855795,0.0004738992019304,27.0,0.0264591562398984,0.000212871638402,372.0,0.0294121901315478,0.0002445810825737,3823.0,0.0379070902813469,0.0004475841810661
280,2020-12-01,17743.0,544.0,1665.0,29194.0,6754.0,5508.0,20652.0,36733.0,959.0,5322.0,3777.0,10763.0,9862.0,944.0,1012.0,18199.0,1884.0,6337.0,5157.0,7035.0,15961.0,949.0,49092.0,22760.0,3400.0,45512.0,327718.0,405.0,0.0261616291191332,0.0005971628131234,9.0,0.0336946423041189,0.0005574481263549,48.0,0.03014447622841,0.0008690299453235,301.0,0.0282073901159156,0.0002908277188768,157.0,0.0234406452598114,0.0005448891480293,84.0,0.0282800899540987,0.0004312867748991,136.0,0.0647979065870969,0.000426714860345,199.0,0.0741707706628383,0.0004018180753519,10.0,0.0237358611984258,0.0002475063732891,112.0,0.0268274363717933,0.0005645758875687,27.0,0.0514444489845952,0.0003677522167286,196.0,0.0262796143149793,0.0004785658650688,87.0,0.0554157020521004,0.0004888629160953,10.0,0.0218402239548388,0.0002313583046063,9.0,0.0267434792949446,0.000237837266457,372.0,0.0358461838458765,0.0007327205006135,36.0,0.0229781317461672,0.0004390725811369,104.0,0.0231959706289303,0.0003806818597773,64.0,0.0324003392705682,0.0004020984512926,129.0,0.025445614745797,0.0004665933620764,166.0,0.0451714056879575,0.0004697984677777,22.0,0.0260478137951856,0.0006038481596354,308.0,0.0614306540114747,0.0003854119089777,126.0,0.0661714468462444,0.0003663269904493,44.0,0.0268060581691462,0.0003469019292477,777.0,0.0299230490056332,0.0005108588740854,3938.0,0.0383681382816186,0.0004610480002716
281,2020-12-02,18108.0,547.0,1705.0,29733.0,6928.0,5607.0,20804.0,36895.0,973.0,5422.0,3793.0,10940.0,9957.0,949.0,1027.0,18596.0,1948.0,6509.0,5240.0,7256.0,16222.0,949.0,49462.0,22880.0,3456.0,46451.0,332357.0,365.0,0.0266998128889852,0.0005381837698519,3.0,0.0338804583462372,0.0001858160421183,40.0,0.0308686678495129,0.0007241916211029,539.0,0.0287281746357648,0.0005207845198492,174.0,0.0240445351436147,0.0006038898838032,99.0,0.0287883922245155,0.0005083022704168,152.0,0.0652748231957177,0.0004769166086208,162.0,0.0744978788447831,0.0003271081819448,14.0,0.0240823701210306,0.0003465089226047,100.0,0.027331521985694,0.0005040856139006,16.0,0.0516623762241381,0.0002179272395428,177.0,0.0267117885910874,0.000432174276108,95.0,0.0559495178800206,0.0005338158279202,5.0,0.021955903107142,0.0001156791523031,15.0,0.0271398747390396,0.000396395444095,397.0,0.0366281463156173,0.0007819624697408,64.0,0.023758705223744,0.0007805734775768,172.0,0.023825559858562,0.0006295892296316,83.0,0.0329218106995884,0.0005214714290201,221.0,0.0262449723660985,0.0007993576203015,261.0,0.0459100647246443,0.0007386590366867,0.0,0.0260478137951856,0.0,370.0,0.0618936488371947,0.0004629948257199,120.0,0.0665203296942914,0.0003488828480469,56.0,0.0272475697154615,0.0004415115463153,939.0,0.0305404189963233,0.0006173699906901,4639.0,0.0389112570406993,0.0005431187590807
282,2020-12-03,18484.0,549.0,,30158.0,7060.0,5731.0,20929.0,37076.0,994.0,5524.0,3808.0,11149.0,10013.0,970.0,1047.0,18943.0,1975.0,6656.0,5314.0,7439.0,16492.0,963.0,49823.0,23006.0,3525.0,47217.0,336550.0,376.0,0.0272542158957368,0.0005544030067516,2.0,0.0340043357076494,0.0001238773614122,,0.0308686678495129,,425.0,0.0291388117803584,0.0004106371445935,132.0,0.0245026585037413,0.0004581233601266,124.0,0.0294250536541285,0.0006366614296129,125.0,0.0656670243541231,0.0003922011584053,181.0,0.0748633515665857,0.0003654727218025,21.0,0.0246021335049377,0.0005197633839071,102.0,0.0278456893118727,0.0005141673261786,15.0,0.0518666830112096,0.0002043067870714,209.0,0.0272220960696557,0.0005103074785683,56.0,0.0562641882627947,0.000314670382774,21.0,0.0224417555468153,0.0004858524396733,20.0,0.027668401997833,0.0005285272587933,347.0,0.0373116248471036,0.0006834785314862,27.0,0.0240880096595967,0.0003293044358527,147.0,0.0243636390257472,0.0005380791671852,74.0,0.0333867370338956,0.0004649263343071,183.0,0.0269068838797418,0.0006619115136433,270.0,0.0466741947625961,0.0007641300379517,14.0,0.0264320808058628,0.0003842670106771,361.0,0.0623453816266134,0.0004517327894186,126.0,0.0668866566847407,0.0003663269904493,69.0,0.0277915750136001,0.0005440052981385,766.0,0.0310440456340961,0.0005036266377727,4193.0,0.0394021595966005,0.0004909025559011
283,2020-12-04,18863.0,553.0,1758.0,30573.0,7217.0,5815.0,21044.0,37224.0,1024.0,5647.0,3833.0,11378.0,10085.0,990.0,1065.0,19357.0,2034.0,6811.0,5406.0,7544.0,16815.0,982.0,50170.0,23143.0,3571.0,48188.0,341090.0,379.0,0.0278130423307338,0.0005588264349969,4.0,0.0342520904304738,0.0002477547228244,53.0,0.0318282217474743,0.0009595538979614,415.0,0.0295397868744909,0.0004009750941325,157.0,0.0250475476517707,0.0005448891480293,84.0,0.0298563404290276,0.0004312867748991,115.0,0.066027849419856,0.0003608250657329,148.0,0.0751621911402143,0.0002988395736286,30.0,0.025344652624805,0.0007425191198673,123.0,0.0284657146169705,0.0006200253050978,25.0,0.0522071943229954,0.0003405113117857,229.0,0.0277812367997616,0.0005591407301059,72.0,0.0566687644692184,0.0004045762064237,20.0,0.022904472156028,0.0004627166092126,18.0,0.028144076530747,0.000475674532914,414.0,0.038127071855851,0.0008154470087473,59.0,0.0248076008342379,0.0007195911746411,155.0,0.0249310014129153,0.000567362387168,92.0,0.0339647535576288,0.0005780165237332,105.0,0.0272866691744552,0.0003797852947133,323.0,0.0475883206968865,0.0009141259342904,19.0,0.0269535860346389,0.0005215052287761,347.0,0.0627795956928967,0.0004342140662833,137.0,0.0672849646029277,0.0003983079181869,46.0,0.0281542452123591,0.000362670198759,971.0,0.0316824548576958,0.0006384092235997,4540.0,0.0399336877634957,0.0005315281668951
284,2020-12-05,19198.0,,,31123.0,7380.0,5935.0,21145.0,37312.0,,5715.0,3843.0,11520.0,10138.0,1012.0,1080.0,19497.0,,,5464.0,7730.0,17034.0,,50420.0,23205.0,3641.0,48980.0,344534.0,335.0,0.0283069918181322,0.0004939494873983,,0.0342520904304738,,,0.0318282217474743,,550.0,0.0300711996498472,0.0005314127753563,163.0,0.0256132605888967,0.000565712937126,120.0,0.0304724643931692,0.0006161239641415,101.0,0.0663447479558475,0.0003168985359915,88.0,0.0753398795353448,0.0001776883951305,,0.025344652624805,,68.0,0.0288084928344229,0.0003427782174524,10.0,0.0523433988477097,0.0001362045247143,142.0,0.0281279528856789,0.0003467160859172,53.0,0.0569665775100582,0.0002978130408397,22.0,0.023413460426162,0.0005089882701339,15.0,0.0285404719748421,0.000396395444095,140.0,0.0384028268829636,0.0002757550271126,,0.0248076008342379,,,0.0249310014129153,,58.0,0.0343291552791128,0.0003644017214839,186.0,0.0279594316965189,0.0006727625220637,219.0,0.048208115061003,0.0006197943641164,,0.0269535860346389,,250.0,0.0630924300345994,0.0003128343417026,62.0,0.0674652207410853,0.0001802561381576,70.0,0.0287061346452533,0.0005518894328941,792.0,0.0322031758722077,0.0005207210145118,3444.0,0.040336899879528,0.0004032121160323
285,2020-12-06,19323.0,,,31538.0,7463.0,6010.0,21213.0,37364.0,,5757.0,3858.0,11578.0,10168.0,1037.0,1088.0,19571.0,,,5464.0,7803.0,17258.0,,50585.0,23268.0,3673.0,49434.0,346615.0,125.0,0.0284913013283555,0.0001843095102232,,0.0342520904304738,,,0.0318282217474743,,415.0,0.0304721747439798,0.0004009750941325,83.0,0.0259013230047339,0.0002880624158371,75.0,0.0308575418707577,0.0003850774775884,68.0,0.06655810538602,0.0002133574301725,52.0,0.0754448772233765,0.0001049976880316,,0.025344652624805,,42.0,0.0290202087922612,0.0002117159578382,15.0,0.0525477056347811,0.0002043067870714,58.0,0.028269569315138,0.0001416164294591,30.0,0.0571351509294014,0.0001685734193432,25.0,0.0239918561876778,0.0005783957615158,8.0,0.0287518828783594,0.0002114109035173,74.0,0.0385485831115803,0.0001457562286166,,0.0248076008342379,,,0.0249310014129153,,0.0,0.0343291552791128,0.0,73.0,0.0282234729014149,0.0002640412048959,224.0,0.0488420599813778,0.0006339449203748,,0.0269535860346389,,165.0,0.0632989007001232,0.0002064706655237,63.0,0.0676483842363099,0.0001831634952246,32.0,0.0289584269574335,0.0002522923121801,454.0,0.0325016699891122,0.0002984941169044,2081.0,0.0405805364688031,0.000243636589275
286,2020-12-07,19635.0,563.0,1800.0,31756.0,7595.0,6064.0,21299.0,37592.0,1054.0,5854.0,3880.0,11794.0,10256.0,1044.0,1103.0,20182.0,2145.0,7235.0,5563.0,7966.0,17374.0,1014.0,50953.0,23445.0,3706.0,49939.0,350811.0,312.0,0.0289513378658728,0.0004600365375173,10.0,0.0348714772375348,0.000619386807061,42.0,0.0325886229496324,0.000760401202158,218.0,0.0306828074440301,0.0002106327000503,132.0,0.0263594463648605,0.0004581233601266,54.0,0.0311347976546214,0.0002772557838637,86.0,0.0668279397830029,0.0002698343969828,228.0,0.0759052517016692,0.0004603744782927,30.0,0.0260871717446724,0.0007425191198673,97.0,0.0295091718377449,0.0004889630454836,22.0,0.0528473555891526,0.0002996499543714,216.0,0.0287969684317445,0.0005273991166064,88.0,0.0576296329594749,0.0004944820300734,7.0,0.0241538070009023,0.0001619508132244,15.0,0.0291482783224544,0.000396395444095,611.0,0.0397520568370504,0.0012034737254701,111.0,0.0261614079594101,0.0013538071251722,424.0,0.0264830120720074,0.001552010659092,99.0,0.0349511513209562,0.0006219960418433,163.0,0.0288130443589224,0.0005895714575074,116.0,0.0491703528865719,0.0003282929051941,32.0,0.0278319106304723,0.0008783245958334,368.0,0.0637593928511096,0.0004604921509863,177.0,0.0681629864371792,0.0005146022008692,33.0,0.0292186034043693,0.0002601764469358,505.0,0.0328336953834663,0.0003320253943541,4196.0,0.0410717902547705,0.0004912537859674
287,2020-12-08,20104.0,,1859.0,32204.0,7803.0,6158.0,21392.0,37769.0,1083.0,5969.0,3902.0,12012.0,10322.0,1054.0,1112.0,20676.0,2179.0,7353.0,5617.0,8271.0,17569.0,1030.0,51241.0,23523.0,3747.0,50944.0,355456.0,469.0,0.0296428671482305,0.0006915292823577,,0.0348714772375348,,59.0,0.0336568055907593,0.0010681826411268,448.0,0.031115667304684,0.0004328598606539,208.0,0.0270813377202115,0.000721891355351,94.0,0.031617428093199,0.0004826304385775,93.0,0.0671197374448565,0.0002917976618535,177.0,0.0762626476782386,0.0003573959765693,29.0,0.0268049402272108,0.0007177684825384,115.0,0.0300888702937306,0.0005796984559857,22.0,0.0531470055435241,0.0002996499543714,218.0,0.0293292508735047,0.0005322824417602,66.0,0.05800049448203,0.0003708615225551,10.0,0.0243851653055086,0.0002313583046063,9.0,0.0293861155889114,0.000237837266457,494.0,0.040725078147005,0.0009730213099545,34.0,0.0265760876193728,0.0004146796599626,118.0,0.0269149395667547,0.0004319274947473,54.0,0.0352904218892344,0.0003392705682782,305.0,0.0299162302149946,0.0011031858560722,195.0,0.0497222245806482,0.0005518716940762,16.0,0.0282710729283891,0.0004391622979167,288.0,0.0641197780127511,0.0003603851616415,78.0,0.0683897602884098,0.0002267738512305,41.0,0.0295418529293502,0.0003232495249808,1005.0,0.0334944587920324,0.0006607634085661,4645.0,0.0416156114739838,0.0005438212192132
288,2020-12-09,20614.0,584.0,1894.0,32780.0,7991.0,6276.0,21508.0,37951.0,1132.0,6098.0,3919.0,12204.0,10422.0,1073.0,1135.0,21106.0,2219.0,7554.0,5681.0,8510.0,17841.0,1043.0,51565.0,23670.0,3799.0,51994.0,360563.0,510.0,0.0303948499499415,0.0007519828017109,21.0,0.0361721895323629,0.0013007122948281,35.0,0.0342904732592243,0.000633667668465,576.0,0.031672201411239,0.000556534106555,188.0,0.0277338164452403,0.0006524787250288,118.0,0.0322232833246049,0.0006058552314058,116.0,0.0674837001198566,0.0003639626750001,182.0,0.0766301395863495,0.0003674919081108,49.0,0.0280177214563275,0.0012127812291166,129.0,0.0307391407356625,0.0006502704419318,17.0,0.0533785532355384,0.0002315476920143,192.0,0.0297980500882661,0.0004687992147613,100.0,0.0585624058798408,0.0005619113978107,19.0,0.0248247460842606,0.000439580778752,23.0,0.0299939219365238,0.0006078063476123,430.0,0.0415720400159937,0.0008469618689887,40.0,0.0270639460428583,0.0004878584234855,201.0,0.0276506804688243,0.0007357409020695,64.0,0.0356925203405271,0.0004020984512926,239.0,0.0307806938858184,0.0008644636708238,272.0,0.0504920148411034,0.0007697902604551,13.0,0.0286278922954464,0.0003568193670573,324.0,0.0645252113195978,0.0004054333068466,147.0,0.0688171417772673,0.0004273814888575,52.0,0.029951827936643,0.0004099750072928,1050.0,0.0341848086218776,0.0006903498298452,5107.0,0.0422135221233964,0.0005979106494126
289,2020-12-10,21078.0,598.0,1919.0,33399.0,8183.0,6381.0,21609.0,38078.0,1150.0,6237.0,3939.0,12444.0,10469.0,1090.0,1144.0,21506.0,2262.0,7752.0,5778.0,8710.0,18106.0,1053.0,51845.0,23786.0,3851.0,52923.0,365290.0,464.0,0.0310790068518903,0.0006841569019488,14.0,0.0370393310622483,0.0008671415298854,25.0,0.0347430930224137,0.0004526197631893,619.0,0.0322702823347765,0.0005980809235374,192.0,0.0284001776963336,0.0006663612510932,105.0,0.0327623917932288,0.0005391084686238,101.0,0.0678005986558481,0.0003168985359915,127.0,0.0768865762475037,0.0002564366611542,18.0,0.0284632329282479,0.0004455114719204,139.0,0.0314398197389844,0.0007006790033219,20.0,0.0536509622849671,0.0002724090494286,240.0,0.0303840491067177,0.0005859990184516,47.0,0.0588265042368119,0.000264098356971,17.0,0.0252180552020914,0.0003933091178307,9.0,0.0302317592029808,0.000237837266457,400.0,0.0423599115220298,0.000787871506036,43.0,0.0275883938481052,0.0005244478052469,198.0,0.0283754401634003,0.000724759694576,97.0,0.0363019508057676,0.0006094304652404,200.0,0.0315040944471772,0.0007234005613588,265.0,0.0512419943227968,0.0007499794816934,10.0,0.0289023687316443,0.0002744764361979,280.0,0.0648755857823048,0.000350374462707,116.0,0.0691543951970461,0.0003372534197787,52.0,0.0303618029439359,0.0004099750072928,929.0,0.0347956038522835,0.0006107952304058,4727.0,0.0427669436310866,0.0005534215076901
290,2020-12-11,21493.0,599.0,1953.0,33955.0,8372.0,6508.0,21719.0,38225.0,1179.0,6323.0,3951.0,12776.0,10527.0,1109.0,1156.0,21891.0,2313.0,7968.0,5871.0,8887.0,18432.0,1069.0,52090.0,23908.0,3898.0,53960.0,370132.0,415.0,0.0316909144258316,0.0006119075739412,1.0,0.0371012697429544,6.193868070610096e-05,34.0,0.0353586559003512,0.0006155628779375,556.0,0.0328074923404095,0.0005372100056329,189.0,0.0290561270528785,0.0006559493565449,127.0,0.0334144563219453,0.0006520645287165,110.0,0.0681457356752448,0.0003451370193967,147.0,0.0771833966348241,0.0002968203873203,29.0,0.0291810014107863,0.0007177684825384,86.0,0.031873333366939,0.0004335136279545,12.0,0.0538144077146242,0.0001634454296571,332.0,0.0311946810822425,0.0008106319755247,58.0,0.0591524128475422,0.0003259086107302,19.0,0.0256576359808435,0.000439580778752,12.0,0.0305488755582569,0.000317116355276,385.0,0.0431182378465896,0.0007583263245597,51.0,0.0282104133380492,0.000622019489944,216.0,0.0291660871029378,0.0007906469395374,93.0,0.0368862501178022,0.0005842993120346,177.0,0.0321443039439798,0.0006402094968025,326.0,0.0521646105908423,0.0009226162680454,16.0,0.0293415310295611,0.0004391622979167,245.0,0.0651821634371734,0.0003065776548686,122.0,0.0695090927592272,0.000354697562181,47.0,0.0307323572774505,0.0003705543335146,1037.0,0.0354774064937592,0.0006818026414756,4842.0,0.0433338289579823,0.0005668853268956
291,2020-12-12,21872.0,,,34560.0,8542.0,6622.0,21816.0,38324.0,,6401.0,3975.0,13062.0,10574.0,1124.0,1166.0,22057.0,,,6029.0,8969.0,18735.0,1094.0,52287.0,23980.0,3961.0,54719.0,373881.0,379.0,0.0322497408608286,0.0005588264349969,,0.0371012697429544,,,0.0353586559003512,,605.0,0.0333920463933014,0.0005845540528919,170.0,0.0296461344106173,0.0005900073577388,114.0,0.0339997740878798,0.0005853177659345,97.0,0.0684500837741674,0.0003043480989225,99.0,0.0773832960793459,0.0001998994445218,,0.0291810014107863,,78.0,0.0322665201457815,0.0003931867788425,24.0,0.0541412985739386,0.0003268908593143,286.0,0.0318929965792307,0.0006983154969882,47.0,0.0594165112045132,0.000264098356971,15.0,0.026004673437753,0.0003470374569095,10.0,0.0308131391876536,0.0002642636293966,166.0,0.0434452045215945,0.0003269666750049,,0.0282104133380492,,,0.0291660871029378,,158.0,0.037878930669431,0.0009926805516288,82.0,0.0324408981741369,0.0002965942301571,303.0,0.0530221343000993,0.000857523709257,25.0,0.0300277221200559,0.0006861910904948,197.0,0.0654286768984352,0.0002465134612617,72.0,0.0697184224680554,0.0002093297088281,63.0,0.0312290577670553,0.0004967004896047,759.0,0.035976430799333,0.0004990243055738,3749.0,0.0437727494640814,0.0004389205060991
292,2020-12-13,22070.0,,,34999.0,8621.0,6680.0,21884.0,38398.0,,6457.0,3983.0,13152.0,10602.0,1136.0,1178.0,22166.0,,,6205.0,9096.0,19000.0,,52430.0,24050.0,4001.0,55365.0,376579.0,198.0,0.0325416871250223,0.0002919462641936,,0.0371012697429544,,,0.0353586559003512,,439.0,0.0338162104085404,0.0004241640152389,79.0,0.02992031430039,0.0002741798897727,58.0,0.0342975673372149,0.000297793249335,68.0,0.0686634412043399,0.0002133574301725,74.0,0.0775327158661602,0.0001494197868143,,0.0291810014107863,,56.0,0.0325488080895659,0.0002822879437843,8.0,0.05425026219371,0.0001089636197714,90.0,0.03211274621115,0.0002197496319193,28.0,0.0595738463959002,0.000157335191387,12.0,0.0262823034032806,0.0002776299655276,12.0,0.0311302555429296,0.000317116355276,109.0,0.0436598995069894,0.0002146949853948,,0.0282104133380492,,,0.0291660871029378,,176.0,0.0389847014104859,0.0011057707410548,127.0,0.0329002575305998,0.0004593593564628,265.0,0.0537721137817927,0.0007499794816934,,0.0300277221200559,,143.0,0.0656076181418891,0.0001789412434539,70.0,0.0699219374627494,0.000203514994694,40.0,0.0315444231572806,0.0003153653902252,646.0,0.0364011603136949,0.0004247295143619,2698.0,0.0440886223703112,0.0003158729062297
293,2020-12-14,22375.0,620.0,1998.0,35311.0,8721.0,6739.0,21976.0,38574.0,1242.0,6674.0,4009.0,13338.0,10688.0,1158.0,1189.0,22812.0,2418.0,8383.0,6205.0,9295.0,19174.0,1122.0,52721.0,24171.0,4038.0,55865.0,380816.0,305.0,0.0329914023299671,0.0004497152049448,21.0,0.0384019820377826,0.0013007122948281,45.0,0.036173371474092,0.0008147155737408,312.0,0.0341176663829244,0.0003014559743839,100.0,0.0302673774520011,0.000347063151611,59.0,0.0346004949529178,0.0003029276157029,92.0,0.0689521012569262,0.0002886600525863,176.0,0.0778880926564213,0.000355376790261,63.0,0.0307402915625077,0.0015592901517214,217.0,0.0336426738717303,0.0010938657821644,26.0,0.0546043939579672,0.0003541317642572,186.0,0.0325668954504501,0.0004541492393,86.0,0.0600570901980175,0.0004832438021172,22.0,0.0267912916734146,0.0005089882701339,11.0,0.0314209455352659,0.0002906899923363,646.0,0.0449323119892376,0.0012724124822482,105.0,0.0294910416996987,0.0012806283616494,415.0,0.0306851541395491,0.0015190670366113,0.0,0.0389847014104859,0.0,199.0,0.0336200410891518,0.000719783558552,174.0,0.0542645531395839,0.0004924393577911,28.0,0.0307962561414102,0.0007685340213542,291.0,0.065971757315631,0.0003641391737419,121.0,0.0702737276678635,0.000351790205114,37.0,0.0318361361432389,0.0002917129859583,500.0,0.0367298983279069,0.000328738014212,4237.0,0.0445846763005171,0.0004960539302059
294,2020-12-15,22943.0,624.0,2028.0,35739.0,8899.0,6875.0,22071.0,38781.0,1264.0,6766.0,4056.0,13639.0,10745.0,1183.0,1192.0,23257.0,2468.0,8525.0,6260.0,9588.0,19387.0,1141.0,53016.0,24281.0,4095.0,56867.0,385690.0,568.0,0.0338289047444216,0.0008375024144545,4.0,0.038649736760607,0.0002477547228244,30.0,0.0367165151899192,0.0005431437158272,428.0,0.0345312021426563,0.0004135357597318,178.0,0.0308851498618688,0.0006177724098676,136.0,0.0352987687789449,0.0006982738260271,95.0,0.0692501741373143,0.000298072880388,207.0,0.0783060642222397,0.0004179715658184,22.0,0.0312848055837437,0.000544514021236,92.0,0.0341064326365189,0.0004637587647886,47.0,0.0552445552241245,0.0006401612661572,301.0,0.0333018358860915,0.0007349404356414,57.0,0.0603773796947697,0.0003202894967521,25.0,0.0273696874349304,0.0005783957615158,3.0,0.0315002246240849,7.927908881900585e-05,445.0,0.0458088190397028,0.0008765070504651,50.0,0.0301008647290556,0.0006098230293568,142.0,0.0312049312942451,0.0005197771546959,55.0,0.0393302547670656,0.0003455533565796,293.0,0.0346798229115425,0.0010597818223906,213.0,0.0548673668361903,0.0006028136966064,19.0,0.0313177613701863,0.0005215052287761,295.0,0.0663409018388402,0.0003691445232091,110.0,0.0705935369452399,0.0003198092773764,57.0,0.0322855318243099,0.0004493956810709,1002.0,0.0373886893083878,0.0006587909804808,4874.0,0.0451553080814525,0.0005706317809354
295,2020-12-16,23479.0,630.0,2065.0,36418.0,9069.0,6973.0,22159.0,38906.0,1279.0,6882.0,4094.0,13944.0,10798.0,1208.0,1204.0,23649.0,2525.0,8743.0,6366.0,9848.0,19705.0,1165.0,53298.0,24379.0,4157.0,57803.0,390746.0,536.0,0.0346192239242591,0.0007903191798374,6.0,0.0390213688448436,0.0003716320842366,37.0,0.0373863924394394,0.0006698772495202,679.0,0.0351872553689598,0.0006560532263035,170.0,0.0314751572196076,0.0005900073577388,98.0,0.0358019366829939,0.0005031679040489,88.0,0.0695262837528317,0.0002761096155173,125.0,0.0785584625107774,0.0002523982885376,15.0,0.0316560651436774,0.0003712595599336,116.0,0.0346911719486437,0.0005847393121247,38.0,0.0557621324180389,0.0005175771939143,305.0,0.0340465429720405,0.0007447070859489,53.0,0.0606751927356094,0.0002978130408397,25.0,0.0279480831964463,0.0005783957615158,12.0,0.031817340979361,0.000317116355276,392.0,0.0465809331156181,0.0007721140759153,57.0,0.0307960629825224,0.0006951982534668,218.0,0.0320028990387783,0.0007979677445331,106.0,0.0399962303270191,0.0006659755599535,260.0,0.035620243641309,0.0009404207297664,318.0,0.0557673422142224,0.0008999753780321,24.0,0.0319765048170614,0.000658743446875,282.0,0.0666937789762809,0.0003528771374406,98.0,0.0708784579378116,0.0002849209925717,62.0,0.032774348179159,0.0004888163548491,936.0,0.0380040868709926,0.0006153975626048,5056.0,0.0457472478197393,0.0005919397382867
296,2020-12-17,23975.0,638.0,2116.0,37031.0,9219.0,7092.0,22241.0,39060.0,1335.0,7005.0,4131.0,14156.0,10847.0,1235.0,1218.0,23997.0,2565.0,8921.0,6474.0,10048.0,19963.0,1177.0,53528.0,24459.0,4220.0,58904.0,395555.0,496.0,0.035350564060825,0.0007313401365659,8.0,0.0395168782904924,0.0004955094456488,51.0,0.0383097367563457,0.0009233443169062,613.0,0.0357795390622207,0.0005922836932608,150.0,0.0319957519470242,0.0005205947274166,119.0,0.0364129262807676,0.0006109895977737,82.0,0.0697835677127455,0.0002572839599139,154.0,0.0788694172022558,0.0003109546914784,56.0,0.0330421008340964,0.001386035690419,123.0,0.0353111972537415,0.0006200253050978,37.0,0.0562660891594818,0.0005039567414429,212.0,0.0345641754383394,0.0005176324662989,49.0,0.0609505293205367,0.0002753365849272,27.0,0.0285727506188834,0.0006246674224371,14.0,0.0321873100605163,0.0003699690811553,348.0,0.0472663813258695,0.0006854482102513,40.0,0.0312839214060079,0.0004878584234855,178.0,0.0326544506833971,0.0006515516446188,108.0,0.0406747714635755,0.0006785411365564,200.0,0.0363436442026679,0.0007234005613588,258.0,0.0564975109171541,0.0007301687029317,12.0,0.032305876540499,0.0003293717234375,230.0,0.0669815865706473,0.0002878075943664,80.0,0.0711110465031762,0.0002325885653646,63.0,0.0332710486687638,0.0004967004896047,1101.0,0.0387279679782875,0.0007238811072948,4809.0,0.0463102696159065,0.0005630217961671
